,icon_rain,cloudcover,precipcover,humidity,dew,tempmin,feelslikemin,solarenergy,temp,uvindex,icon_partly-cloudy-day,Precipitation
3113,True,50.9,54.17,89.0,18.5,17.3,17.3,21.5,20.5,8,False,2.2
3114,True,69.0,16.67,85.0,18.4,18.3,18.3,24.3,21.3,9,False,0.4
3115,True,86.7,62.5,92.9,18.8,18.3,18.3,9.8,20.0,3,False,5.0
3116,True,73.0,29.17,87.2,17.9,17.2,17.2,18.8,20.2,7,False,3.3
3117,True,85.6,62.5,94.0,18.9,18.1,18.1,10.9,20.0,4,False,2.2
3118,True,93.3,100.0,90.8,18.6,18.0,18.0,15.7,20.3,7,False,6.4
3119,True,94.8,91.67,91.3,18.2,17.7,17.7,14.2,19.8,5,False,4.7
3120,True,91.0,95.83,88.0,17.9,17.6,17.6,19.7,20.1,8,False,3.4
3121,True,95.3,100.0,92.9,18.9,18.2,18.2,10.7,20.1,5,False,9.0
3122,True,92.9,100.0,94.6,18.7,18.3,18.3,7.9,19.6,3,False,29.1
3123,True,56.5,100.0,89.9,18.7,18.0,18.0,17.7,20.5,7,False,26.4
3124,True,89.4,100.0,90.5,17.7,17.5,17.5,16.8,19.4,7,False,25.9
3125,True,74.3,100.0,91.5,18.3,17.4,17.4,13.1,19.8,5,False,8.0
3126,True,80.5,100.0,91.9,18.8,18.2,18.2,14.3,20.2,6,False,9.0
3127,True,93.9,100.0,92.8,17.7,17.2,17.2,11.4,18.9,5,False,11.6
3128,True,59.2,100.0,89.2,17.9,17.0,17.0,21.7,19.8,8,False,5.0
3129,True,88.4,95.83,90.9,18.4,17.3,17.3,19.5,20.0,8,False,4.8
3130,True,72.5,87.5,89.1,17.8,17.3,17.3,16.3,19.7,6,False,5.9
3131,True,86.3,100.0,94.1,18.3,18.0,18.0,8.3,19.3,3,False,3.7
3132,True,74.6,100.0,88.6,17.7,17.0,17.0,16.1,19.7,6,False,6.5
3133,True,80.8,95.83,90.0,18.0,17.7,17.7,15.8,19.7,6,False,4.1
3134,True,88.2,37.5,85.4,17.1,17.5,17.5,12.1,19.7,5,False,1.3
3135,True,70.7,45.83,82.6,17.4,17.6,17.6,17.6,20.6,6,False,1.4
3136,True,84.9,91.67,88.7,17.9,17.9,17.9,8.8,19.9,4,False,2.6
3137,True,76.5,37.5,86.0,17.3,17.0,17.0,17.5,19.9,6,False,1.2
3138,False,40.4,0.0,88.4,18.1,17.2,17.2,22.3,20.2,9,True,0.0
3139,False,45.5,0.0,87.7,17.9,16.6,16.6,22.9,20.1,9,True,0.0
3140,True,69.3,62.5,88.4,17.7,16.7,16.7,20.3,19.8,8,False,3.0
3141,True,32.5,79.17,89.6,16.8,15.5,15.5,19.5,18.7,8,False,3.1
3142,True,40.6,100.0,91.1,16.4,15.6,15.6,16.7,18.0,7,False,5.6
3143,True,16.7,20.83,85.4,15.4,14.5,14.5,24.1,18.2,9,False,0.7
3144,False,9.8,0.0,80.3,14.4,14.2,14.2,25.3,18.2,10,False,0.0
3145,False,9.6,0.0,76.7,13.5,13.9,13.9,25.1,18.1,10,False,0.0
3146,False,6.2,0.0,76.3,13.4,14.1,14.1,24.6,17.9,9,False,0.0
3147,False,3.6,0.0,70.8,12.9,14.2,14.2,25.0,18.5,9,False,0.0
3148,False,3.8,0.0,73.0,13.8,14.6,14.6,25.0,19.0,9,False,0.0
3149,False,25.2,0.0,73.1,14.3,15.6,15.6,21.8,19.5,9,True,0.0
3150,True,26.0,45.83,79.5,14.6,14.8,14.8,22.5,18.5,9,False,2.5
3151,True,92.3,100.0,91.6,15.5,15.0,15.0,9.0,16.9,4,False,21.4
3152,True,79.1,100.0,89.7,14.6,14.2,14.2,12.3,16.3,5,False,25.8
3153,True,77.9,100.0,89.1,14.6,13.4,13.4,13.4,16.5,6,False,28.1
3154,True,59.4,37.5,87.2,14.9,13.3,13.3,14.4,17.1,6,False,6.8
3155,False,34.0,0.0,84.4,15.6,15.5,15.5,20.5,18.4,8,True,0.0
3156,False,9.8,0.0,79.4,14.5,14.8,14.8,22.6,18.3,9,False,0.0
3157,False,16.0,0.0,80.0,14.2,14.7,14.7,20.4,17.9,8,False,0.0
3158,False,4.6,0.0,78.8,13.4,13.9,13.9,21.9,17.3,9,False,0.0
3159,False,3.4,0.0,74.1,12.4,13.1,13.1,23.3,17.3,9,False,0.0
3160,False,3.0,0.0,73.7,12.1,13.3,13.3,22.9,17.1,9,False,0.0
3161,False,3.8,0.0,73.1,11.4,12.2,12.2,23.2,16.5,9,False,0.0
3162,False,2.7,0.0,74.2,10.9,11.2,11.2,22.8,15.9,9,False,0.0
3163,False,4.8,0.0,72.2,9.8,10.9,10.9,22.1,15.1,9,False,0.0
3164,False,1.7,0.0,69.6,9.1,9.9,8.9,22.8,14.9,9,False,0.0
3165,False,6.0,0.0,71.2,9.6,10.9,10.9,21.5,15.1,8,False,0.0
3166,False,8.3,0.0,74.5,9.4,8.7,7.6,22.1,14.4,9,False,0.0
3167,False,4.4,0.0,71.6,9.4,10.0,10.0,22.1,14.8,9,False,0.0
3168,False,2.4,0.0,73.3,9.9,10.0,9.3,21.9,15.2,9,False,0.0
3169,True,16.8,8.33,71.3,9.7,11.1,11.1,17.6,15.1,7,False,0.2
3170,True,28.5,45.83,75.1,10.2,11.0,11.0,17.0,14.8,7,False,5.6
3171,True,11.0,20.83,68.9,8.1,9.7,8.9,20.7,14.1,9,False,0.5
3172,False,9.5,0.0,68.3,7.8,10.5,10.5,21.3,13.9,9,False,0.0
3173,False,0.3,0.0,66.5,7.5,10.4,10.4,21.6,14.1,9,False,0.0
3174,False,4.0,0.0,62.9,6.4,9.1,8.3,21.7,13.9,9,False,0.0
3175,False,64.1,0.0,54.0,3.9,8.0,6.7,16.2,13.7,6,True,0.0
3176,False,21.2,0.0,56.1,5.3,9.8,8.8,20.2,14.2,8,True,0.0
3177,False,1.4,0.0,59.9,5.7,8.9,7.9,20.3,13.8,8,False,0.0
3178,False,1.7,0.0,62.9,5.4,6.4,4.3,20.6,13.2,8,False,0.0
3179,False,0.7,0.0,57.3,4.6,8.8,7.9,20.1,13.2,8,False,0.0
3180,False,0.1,0.0,54.5,3.2,8.2,6.8,20.5,12.7,8,False,0.0
3181,False,0.8,0.0,54.2,3.0,7.1,5.5,20.5,12.5,8,False,0.0
3182,False,6.0,0.0,59.7,3.9,7.2,5.9,18.4,11.8,8,False,0.0
3183,False,11.3,0.0,59.2,3.8,8.1,7.7,19.4,11.9,8,False,0.0
3184,False,0.4,0.0,55.3,2.1,6.1,4.5,20.4,11.6,8,False,0.0
3185,False,2.3,0.0,54.3,2.7,6.8,5.4,19.9,12.1,8,False,0.0
3186,False,22.1,0.0,60.1,4.6,8.0,6.9,17.5,12.5,7,True,0.0
3187,False,20.5,0.0,62.2,5.6,8.9,8.1,18.4,13.1,8,True,0.0
3188,False,0.4,0.0,61.7,5.8,8.6,8.6,19.2,13.5,8,False,0.0
3189,False,20.2,0.0,66.4,7.7,10.3,10.3,18.3,14.3,8,True,0.0
3190,False,5.5,0.0,66.7,7.7,9.8,8.9,18.9,14.3,8,False,0.0
3191,False,45.3,0.0,56.1,4.7,9.7,9.0,14.0,13.7,7,True,0.0
3192,True,20.9,12.5,58.8,4.9,8.9,7.9,18.2,13.2,8,False,0.4
3193,True,68.7,83.33,74.0,6.1,8.0,6.9,10.6,10.9,5,False,7.7
3194,True,23.1,37.5,72.9,5.5,6.8,5.1,15.6,10.7,7,False,7.2
3195,False,1.5,0.0,56.6,1.3,4.4,2.2,18.4,10.3,8,False,0.0
3196,False,1.0,0.0,51.6,0.3,5.7,4.7,18.6,10.7,8,False,0.0
3197,False,0.0,0.0,52.5,1.4,6.8,5.8,18.3,11.4,8,False,0.0
3198,False,7.3,0.0,60.6,4.0,7.8,7.8,17.6,11.8,8,False,0.0
3199,False,35.4,0.0,62.2,4.2,7.9,7.9,17.3,11.6,7,True,0.0
3200,False,8.0,0.0,62.5,3.8,7.1,7.1,17.4,11.2,7,False,0.0
3201,False,36.7,0.0,57.5,2.6,7.3,6.5,13.9,11.2,6,True,0.0
3202,False,8.6,0.0,57.0,2.8,7.0,7.0,16.8,11.6,7,False,0.0
3203,False,28.0,0.0,68.7,5.0,7.2,6.1,12.4,10.8,6,True,0.0
3204,True,16.9,12.5,70.7,4.1,5.2,3.3,14.1,9.6,6,False,0.3
3205,True,5.4,25.0,71.8,3.8,4.7,2.8,16.1,9.3,7,False,3.3
3206,False,3.7,0.0,60.8,1.7,4.5,2.8,17.0,10.0,7,False,0.0
3207,False,1.2,0.0,55.0,0.9,6.2,6.2,17.3,10.2,7,False,0.0
3208,False,33.1,0.0,52.6,0.8,7.0,7.0,16.0,10.7,7,True,0.0
3209,False,42.3,0.0,57.9,2.5,7.4,6.2,14.6,11.0,6,True,0.0
3210,False,0.0,0.0,57.1,1.5,5.9,4.5,16.3,10.3,7,False,0.0
3211,False,6.2,0.0,46.2,-0.4,7.4,6.5,17.0,11.4,7,False,0.0
3212,False,70.4,0.0,52.2,0.9,7.2,6.5,15.1,10.9,7,True,0.0
3213,False,0.0,0.0,46.7,-1.0,6.1,4.8,16.8,10.9,7,False,0.0
3214,False,5.9,0.0,40.7,-1.6,8.0,7.0,16.6,12.3,7,False,0.0
3215,False,12.2,0.0,53.1,1.9,6.3,6.3,15.8,11.6,7,False,0.0
3216,False,6.4,0.0,49.2,1.3,8.4,7.9,15.8,12.3,7,False,0.0
3217,False,70.9,0.0,53.7,2.4,8.0,8.0,12.5,12.0,6,True,0.0
3218,False,73.6,0.0,61.9,3.9,8.8,8.1,7.2,11.2,4,True,0.0
3219,False,42.8,0.0,50.5,1.3,8.5,8.0,12.4,11.7,5,True,0.0
3220,False,21.7,0.0,50.3,0.2,6.6,5.6,15.5,10.8,7,True,0.0
3221,False,7.9,0.0,52.1,-0.5,4.8,3.4,15.6,9.7,7,False,0.0
3222,False,1.8,0.0,61.5,1.6,5.9,5.9,14.2,8.9,6,False,0.0
3223,False,28.7,0.0,56.5,0.3,3.7,3.7,14.8,9.1,7,True,0.0
3224,False,83.7,0.0,56.1,1.1,6.7,6.7,12.0,9.8,5,True,0.0
3225,False,72.2,0.0,58.9,1.1,5.9,5.9,13.1,9.2,6,True,0.0
3226,False,3.5,0.0,62.2,0.3,3.8,2.7,14.0,7.7,6,False,0.0
3227,False,0.2,0.0,55.2,-1.8,2.1,2.1,15.0,7.4,7,False,0.0
3228,False,0.0,0.0,49.1,-2.1,5.0,5.0,14.9,8.5,7,False,0.0
3229,False,0.0,0.0,52.4,-1.8,3.8,2.6,14.9,8.0,7,False,0.0
3230,False,6.3,0.0,56.8,-1.2,3.3,1.4,13.5,7.3,6,False,0.0
3231,False,27.5,0.0,65.0,-0.6,2.0,-0.6,11.9,6.1,5,True,0.0
3232,False,83.7,0.0,81.3,0.7,1.8,-0.7,4.7,3.7,2,True,0.0
3233,True,59.0,50.0,83.5,1.4,1.0,-2.0,7.8,4.1,4,False,1.3
3234,False,13.0,0.0,67.7,-1.7,-0.2,-2.8,12.3,4.5,5,False,0.0
3235,False,0.0,0.0,44.5,-4.83,0.8,-1.8,15.1,6.3,7,False,0.0
3236,False,0.0,0.0,37.8,-4.83,2.9,1.0,15.5,7.8,7,False,0.0
3237,False,0.0,0.0,35.4,-4.83,2.7,0.4,15.6,8.1,7,False,0.0
3238,False,0.0,0.0,40.8,-4.83,3.0,1.2,14.9,7.3,7,False,0.0
3239,False,0.0,0.0,39.9,-4.83,3.2,2.0,14.8,8.7,7,False,0.0
3240,False,0.0,0.0,36.8,-4.83,4.0,2.4,15.4,8.1,7,False,0.0
3241,False,0.0,0.0,29.8,-4.83,3.3,1.3,15.4,7.7,7,False,0.0
3242,False,5.0,0.0,29.1,-4.83,4.4,2.7,15.5,8.0,7,False,0.0
3243,False,41.6,0.0,33.0,-4.83,3.3,3.3,14.7,7.5,7,True,0.0
3244,False,6.8,0.0,37.7,-4.83,1.9,-0.3,14.6,7.1,7,False,0.0
3245,False,0.0,0.0,42.3,-4.83,2.6,2.0,14.8,6.5,7,False,0.0
3246,False,4.5,0.0,45.1,-4.83,1.2,-0.3,15.1,5.3,7,False,0.0
3247,False,7.8,0.0,61.9,-4.83,-2.0,-4.4,14.1,2.2,7,False,0.0
3248,False,0.3,0.0,39.1,-4.83,-1.6,-4.0,15.4,4.2,7,False,0.0
3249,False,0.0,0.0,29.6,-4.83,-0.4,-3.4,15.5,5.6,7,False,0.0
3250,False,0.1,0.0,35.1,-4.83,2.8,1.9,14.5,6.9,7,False,0.0
3251,False,0.0,0.0,40.4,-4.83,2.1,-0.3,14.9,7.6,7,False,0.0
3252,False,34.8,0.0,38.8,-4.83,3.8,2.1,13.7,7.9,7,True,0.0
3253,False,26.5,0.0,51.8,-3.4,2.5,0.9,10.8,6.1,4,True,0.0
3254,False,5.4,0.0,52.6,-4.83,0.9,-0.7,14.7,4.9,7,False,0.0
3255,False,62.8,0.0,41.4,-4.83,0.2,-1.7,12.0,5.6,6,True,0.0
3256,False,62.8,0.0,55.3,-2.7,2.1,-0.4,10.2,6.1,5,True,0.0
3257,True,64.5,29.17,81.3,-0.4,-0.3,-3.0,6.2,2.7,3,False,0.7
3258,False,24.5,0.0,70.2,-1.5,-0.2,-2.7,11.0,3.9,5,True,0.0
3259,False,42.4,0.0,51.2,-4.4,0.6,-1.3,10.9,5.8,4,True,0.0
3260,False,7.1,0.0,55.1,-3.1,0.8,-1.6,15.3,6.1,7,False,0.0
3261,False,33.2,0.0,49.3,-4.5,1.2,-0.9,14.4,6.4,6,True,0.0
3262,False,31.4,0.0,56.9,-2.7,1.7,-0.2,9.9,5.3,4,True,0.0
3263,False,14.6,0.0,53.8,-3.8,0.7,-1.7,14.8,5.9,7,False,0.0
3264,False,54.4,0.0,83.9,1.1,0.7,-2.6,8.1,3.8,5,True,0.0
3265,False,0.2,0.0,46.7,-4.83,0.2,-2.5,16.1,5.8,7,False,0.0
3266,False,23.1,0.0,29.7,-4.83,1.3,-1.0,16.0,7.5,7,True,0.0
3267,False,58.0,0.0,37.5,-4.83,4.3,4.3,14.6,8.5,7,True,0.0
3268,False,4.3,0.0,47.2,-4.2,1.9,-0.5,15.8,7.1,7,False,0.0
3269,False,22.0,0.0,40.5,-4.83,1.8,-0.2,16.4,6.9,7,True,0.0
3270,False,37.7,0.0,47.2,-2.6,2.9,1.0,15.1,8.5,7,True,0.0
3271,False,88.5,0.0,48.9,-1.0,5.3,4.1,9.8,9.7,4,True,0.0
3272,True,98.3,45.83,56.5,-0.1,2.4,-0.8,6.7,8.6,3,False,6.7
3273,True,77.1,100.0,89.6,2.0,1.1,-3.9,10.0,3.6,5,False,32.7
3274,True,83.6,87.5,92.7,2.6,2.2,-0.3,5.4,3.7,3,False,4.3
3275,False,26.7,0.0,62.9,-2.7,-1.0,-4.2,15.7,4.4,7,True,0.0
3276,True,55.2,75.0,87.4,0.0,-0.6,-4.7,8.1,1.9,3,False,12.1
3277,True,17.3,41.67,62.9,-4.8,-2.9,-6.4,16.2,2.1,7,False,1.1
3278,True,68.7,29.17,74.1,-2.6,-0.9,-2.8,7.2,1.7,4,False,1.8
3279,False,4.9,0.0,59.7,-4.83,-3.6,-7.6,17.0,2.3,7,False,0.0
3280,False,2.7,0.0,45.1,-4.83,-4.4,-8.8,18.2,2.6,8,False,0.0
3281,False,76.3,0.0,47.2,-4.83,0.0,-2.6,8.5,5.4,4,True,0.0
3282,True,73.5,16.67,71.3,0.5,1.4,-2.6,13.1,6.0,6,False,0.4
3283,True,46.2,25.0,70.3,-0.2,1.6,-1.1,12.8,5.1,6,False,0.6
3284,False,4.4,0.0,56.3,-3.1,-0.8,-4.3,18.0,5.8,8,False,0.0
3285,False,0.1,0.0,42.9,-4.83,-0.2,-3.8,18.8,6.3,8,False,0.0
3286,False,48.8,0.0,39.9,-4.83,-0.2,-3.9,17.4,7.5,8,True,0.0
3287,False,55.4,0.0,46.5,-3.1,4.3,4.3,17.1,8.8,8,True,0.0
3288,True,58.7,25.0,65.1,0.9,2.7,-0.1,13.5,7.4,6,False,0.6
3289,True,83.7,95.83,92.3,4.9,4.1,0.6,5.5,6.0,2,False,17.0
3290,True,44.8,95.83,80.3,2.3,2.4,0.8,15.7,5.8,7,False,13.0
3291,False,6.0,0.0,63.8,-2.1,-0.7,-1.0,18.9,4.6,8,False,0.0
3292,True,77.9,12.5,52.1,-3.7,0.3,-2.0,15.9,6.1,7,False,0.3
3293,False,51.0,0.0,56.2,-0.7,3.1,0.9,18.4,8.1,8,True,0.0
3294,False,92.9,0.0,56.0,-0.4,4.3,2.7,10.0,8.2,5,False,0.0
3295,False,95.3,0.0,59.9,2.3,6.1,4.9,10.5,10.1,5,False,0.0
3296,True,79.0,66.67,75.0,4.5,5.9,4.7,10.5,8.9,5,False,12.8
3297,True,69.7,75.0,84.5,3.7,2.6,-0.1,12.1,6.4,5,False,8.7
3298,True,35.9,70.83,79.2,2.5,2.0,0.3,14.4,6.0,7,False,7.5
3299,False,33.9,0.0,55.3,-2.7,-0.5,-3.7,19.9,6.1,9,True,0.0
3300,True,34.9,66.67,69.5,1.4,1.8,-0.9,18.4,7.0,8,False,4.5
3301,True,69.6,62.5,75.9,1.7,1.4,-1.7,15.9,6.0,8,False,3.1
3302,True,83.0,25.0,59.8,-1.2,1.8,-1.0,10.7,6.3,5,False,0.7
3303,True,95.6,87.5,83.1,5.6,4.4,2.0,12.2,8.5,5,False,6.3
3304,True,34.0,29.17,75.3,5.6,6.2,5.0,18.1,10.3,8,False,0.7
3305,False,58.2,0.0,52.7,-1.8,2.1,-0.9,18.4,8.5,7,True,0.0
3306,False,77.1,0.0,57.8,-0.4,3.9,2.1,11.4,7.7,4,True,0.0
3307,True,83.6,50.0,59.6,-2.6,-0.4,-3.7,12.9,5.3,6,False,1.6
3308,True,71.0,87.5,69.1,-1.1,0.0,-3.2,16.1,4.6,7,False,3.8
3309,True,81.7,100.0,88.5,0.1,-0.1,-2.8,8.9,1.8,5,False,18.7
3310,True,15.6,37.5,71.1,-2.6,-3.4,-6.7,20.9,2.8,8,False,1.2
3311,False,5.5,0.0,51.4,-4.2,-1.1,-3.8,22.5,5.5,9,False,0.0
3312,True,92.7,54.17,57.0,-1.8,1.2,-1.7,10.7,6.8,4,False,2.3
3313,True,42.9,66.67,79.0,3.4,3.1,0.5,16.2,7.1,7,False,6.1
3314,True,20.6,45.83,68.0,1.0,1.3,-1.3,21.2,7.2,9,False,1.6
3315,True,21.0,29.17,74.5,2.6,3.3,2.0,19.0,7.2,8,False,0.7
3316,False,3.8,0.0,62.9,0.0,1.4,-0.8,22.7,7.1,9,False,0.0
3317,True,8.1,25.0,58.2,-0.7,2.7,1.0,22.5,7.5,9,False,0.8
3318,False,50.8,0.0,56.5,-1.3,1.9,-0.7,18.9,7.5,9,True,0.0
3319,False,1.5,0.0,57.0,0.0,2.8,0.5,23.8,8.7,9,False,0.0
3320,False,0.9,0.0,50.5,-1.8,0.7,-2.8,24.3,8.7,10,False,0.0
3321,True,12.5,33.33,50.6,-1.4,1.7,-1.1,24.5,9.4,10,False,1.2
3322,True,49.9,29.17,63.2,2.9,3.9,1.1,22.2,10.3,9,False,2.5
3323,False,87.2,0.0,54.5,1.3,6.6,5.1,9.4,10.3,5,True,0.0
3324,True,26.0,54.17,63.4,2.6,3.6,1.0,21.7,9.7,9,False,4.3
3325,True,24.7,37.5,65.4,2.7,4.2,2.6,21.9,9.7,9,False,4.5
3326,False,53.2,0.0,51.2,0.2,2.2,-0.9,23.3,10.5,9,True,0.0
3327,False,50.8,0.0,51.4,1.3,6.5,4.8,15.9,11.5,6,True,0.0
3328,True,27.4,8.33,58.6,2.1,3.3,0.4,24.2,10.6,10,False,0.2
3329,False,9.6,0.0,56.5,2.5,6.0,4.4,25.1,11.4,10,False,0.0
3330,True,17.4,29.17,58.6,2.8,4.6,2.1,22.4,11.3,9,False,0.7
3331,False,27.3,0.0,55.5,1.7,4.5,2.1,24.2,11.3,10,True,0.0
3332,False,0.9,0.0,50.4,0.8,5.1,3.2,25.4,11.5,10,False,0.0
3333,False,23.7,0.0,42.2,-1.4,4.1,1.8,24.2,12.1,10,True,0.0
3334,False,32.2,0.0,47.2,1.8,7.5,6.2,23.5,13.7,10,True,0.0
3335,True,92.7,41.67,74.4,6.2,7.8,7.0,9.7,10.8,4,False,2.6
3336,False,20.9,0.0,66.0,5.1,6.4,5.9,24.9,12.2,9,True,0.0
3337,False,15.7,0.0,46.5,2.0,6.5,4.9,26.2,14.2,10,False,0.0
3338,False,80.5,0.0,49.4,4.7,11.3,11.3,19.0,15.7,8,True,0.0
3339,False,58.2,0.0,52.1,6.1,10.9,10.9,25.4,16.9,10,True,0.0
3340,False,39.8,0.0,47.3,3.7,10.1,10.1,22.7,16.5,8,True,0.0
3341,False,18.8,0.0,38.1,0.5,9.4,8.1,27.2,16.2,10,False,0.0
3342,False,28.3,0.0,42.2,1.8,9.3,8.0,26.0,15.4,10,True,0.0
3343,False,16.7,0.0,41.6,1.5,8.1,7.1,26.9,15.4,10,False,0.0
3344,True,47.8,12.5,39.3,2.2,10.1,10.1,26.5,17.0,10,False,0.3
3345,False,39.9,0.0,46.3,5.4,12.5,12.5,25.9,17.7,10,True,0.0
3346,False,36.4,0.0,52.2,7.1,11.7,11.7,24.5,17.8,10,True,0.0
3347,True,20.6,37.5,55.3,7.9,11.7,11.7,23.0,17.6,9,False,3.1
3348,False,33.7,0.0,55.8,7.1,11.2,11.2,22.0,16.7,9,True,0.0
3349,True,38.1,45.83,52.7,5.5,11.8,11.8,24.7,15.8,10,False,12.0
3350,False,27.1,0.0,50.5,5.0,8.9,8.2,27.1,16.1,10,True,0.0
3351,False,26.0,0.0,49.8,6.7,11.3,11.3,26.6,18.1,10,True,0.0
3352,False,2.7,0.0,42.5,4.1,11.7,11.7,27.8,18.6,10,False,0.0
3353,False,49.2,0.0,44.0,5.4,12.4,12.4,26.5,18.9,10,True,0.0
3354,False,27.2,0.0,51.7,7.1,11.3,11.3,27.7,18.6,10,True,0.0
3355,False,2.4,0.0,43.9,4.9,12.7,12.7,28.3,19.3,10,False,0.0
3356,False,34.4,0.0,38.9,4.4,13.2,13.2,28.3,20.3,10,True,0.0
3357,True,91.7,25.0,60.6,7.9,12.3,12.3,14.2,16.1,8,False,2.9
3358,True,94.8,54.17,79.1,8.7,9.9,9.4,8.0,12.5,4,False,3.8
3359,True,56.1,75.0,73.7,7.4,8.9,8.9,18.5,12.5,7,False,8.6
3360,False,29.8,0.0,63.7,6.7,8.1,7.1,21.5,14.0,9,True,0.0
3361,False,20.1,0.0,57.6,7.1,10.4,10.4,23.7,15.9,9,True,0.0
3362,True,34.4,29.17,55.9,7.2,10.6,10.6,22.4,16.7,8,False,0.7
3363,True,24.5,12.5,50.3,6.9,12.2,12.2,26.8,18.0,10,False,0.3
3364,False,12.7,0.0,52.0,8.3,12.8,12.8,25.6,19.0,10,False,0.0
3365,False,14.3,0.0,48.2,8.2,14.6,14.6,25.8,20.3,10,False,0.0
3366,True,12.5,12.5,44.4,6.7,14.1,14.1,29.1,20.6,10,False,0.5
3367,True,0.5,12.5,44.3,6.7,13.4,13.4,28.8,20.4,10,False,0.3
3368,False,0.0,0.0,34.1,2.4,13.1,13.1,30.3,21.2,10,False,0.0
3369,False,0.8,0.0,27.2,0.1,14.1,14.1,30.4,21.5,10,False,0.0
3370,False,0.0,0.0,26.4,-0.4,14.1,14.1,30.5,21.5,10,False,0.0
3371,False,6.9,0.0,30.6,1.7,12.3,12.3,27.4,21.0,10,False,0.0
3372,True,14.5,33.33,39.4,5.4,13.7,13.7,27.4,21.0,10,False,1.1
3373,True,7.5,45.83,42.1,5.4,12.7,12.7,27.9,20.2,10,False,3.4
3374,True,14.1,37.5,49.9,6.9,12.7,12.7,27.5,18.6,10,False,5.2
3375,False,0.3,0.0,36.8,1.0,9.9,8.5,30.9,18.5,10,False,0.0
3376,False,0.1,0.0,29.9,-1.0,11.7,11.7,31.0,19.0,10,False,0.0
3377,False,0.0,0.0,27.4,-1.6,12.0,12.0,30.9,19.7,10,False,0.0
3378,False,0.6,0.0,26.4,-1.3,13.4,13.4,31.3,20.6,10,False,0.0
3379,False,3.1,0.0,27.0,-0.4,13.8,13.8,30.1,21.4,10,False,0.0
3380,False,23.1,0.0,24.8,-1.0,13.4,13.4,30.4,21.9,10,True,0.0
3381,False,26.3,0.0,32.4,4.3,14.9,14.9,28.9,22.6,10,True,0.0
3382,False,40.9,0.0,40.0,6.2,16.5,16.5,27.1,21.9,10,True,0.0
3383,False,13.4,0.0,39.0,4.8,14.0,14.0,27.9,20.4,10,False,0.0
3384,True,32.1,16.67,38.3,5.4,14.8,14.8,28.4,21.1,10,False,0.4
3385,True,32.6,41.67,52.3,8.6,13.6,13.6,22.3,19.4,9,False,2.7
3386,False,16.4,0.0,49.4,7.0,11.5,11.5,30.0,19.7,10,False,0.0
3387,True,20.6,45.83,47.6,7.5,12.5,12.5,27.3,20.2,10,False,4.3
3388,False,53.4,0.0,52.4,8.9,15.2,15.2,25.8,19.9,10,True,0.0
3389,True,11.3,12.5,49.1,6.2,11.8,11.8,29.6,18.7,10,False,0.3
3390,False,16.7,0.0,48.5,7.9,13.1,13.1,28.3,20.1,10,False,0.0
3391,False,23.9,0.0,39.5,6.0,14.5,14.5,28.2,21.7,10,True,0.0
3392,False,35.5,0.0,33.5,4.2,14.9,14.9,28.3,22.4,10,True,0.0
3393,False,29.8,0.0,29.4,3.3,16.7,16.7,28.3,23.5,10,True,0.0
3394,False,58.4,0.0,35.8,5.6,15.5,15.5,22.1,22.2,8,True,0.0
3395,True,21.0,37.5,45.6,8.5,15.0,15.0,24.0,21.6,9,False,2.7
3396,True,3.6,29.17,48.1,7.7,14.3,14.3,30.6,20.4,10,False,1.0
3397,False,0.8,0.0,39.6,6.3,14.4,14.4,31.4,21.9,10,False,0.0
3398,False,0.2,0.0,29.9,2.5,15.1,15.1,31.2,22.6,10,False,0.0
3399,False,0.3,0.0,22.7,-1.6,14.3,14.3,30.8,22.8,10,False,0.0
3400,False,0.5,0.0,20.3,-1.2,15.3,15.3,31.2,24.1,10,False,0.0
3401,False,6.8,0.0,21.2,0.2,15.9,15.9,29.6,24.9,10,False,0.0
3402,False,4.2,0.0,21.5,0.4,16.0,16.0,29.8,25.5,10,False,0.0
3403,False,3.4,0.0,20.8,1.3,20.4,20.4,29.1,26.2,10,False,0.0
3404,True,34.1,37.5,30.0,5.4,19.0,19.0,26.1,24.9,10,False,3.7
3405,True,22.5,37.5,40.6,8.8,17.8,17.8,26.1,23.5,10,False,1.1
3406,False,17.1,0.0,38.8,7.7,16.3,16.3,30.0,24.0,10,False,0.0
3407,False,52.6,0.0,30.7,4.6,16.4,16.4,29.6,24.8,10,True,0.0
3408,True,23.2,58.33,36.7,7.7,17.2,17.2,27.2,24.2,9,False,7.9
3409,True,10.2,29.17,49.2,9.9,15.3,15.3,29.4,22.2,10,False,1.0
3410,False,1.5,0.0,39.0,6.9,15.1,15.1,31.1,23.3,10,False,0.0
3411,False,4.8,0.0,34.7,6.5,15.8,15.8,30.2,24.3,10,False,0.0
3412,False,0.5,0.0,30.7,4.8,16.5,16.5,31.0,25.1,10,False,0.0
3413,True,3.1,37.5,28.5,4.8,17.6,17.6,30.2,25.9,10,False,4.7
3414,True,10.1,41.67,40.5,9.3,20.1,20.1,30.1,24.6,10,False,3.5
3415,True,2.9,8.33,42.0,9.0,17.2,17.2,29.1,24.0,10,False,0.3
3416,False,0.4,0.0,33.4,5.1,17.2,17.2,31.9,24.7,10,False,0.0
3417,False,0.0,0.0,23.2,1.0,17.2,17.2,31.9,25.2,10,False,0.0
